Shipper,Origin Subdistrict,Origin City,Destination Subdistrict,Destination City,Transporter Pricing,Status,Shipment Type,Distance
SHP-0003,Kalideres,Jakarta Barat,Cakung,Jakarta Timur,"2,451,800",completed,gt,45
SHP-0022,Cikande,Serang,Tarumajaya,Bekasi,"2,874,600",completed,gt,94
SHP-0022,Cikande,Serang,Rawalumbu,Bekasi,"2,882,000",completed,gt,91
SHP-0003,Kalideres,Jakarta Barat,Sukabumi,Sukabumi,"3,142,000",completed,gt,135
SHP-0022,Cikande,Serang,Labuan,Pandeglang,"2,821,000",completed,gt,85
SHP-0004,Batealit,Jepara,Benda,Tangerang,"5,621,500",completed,w2w,537
SHP-0004,Karanganyar,Karanganyar,Cikarang Utara,Bekasi,"5,500,100",completed,w2w,518
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,096,800",completed,w2w,694
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,103,500",completed,w2w,694
SHP-0038,Peterongan,Jombang,Manisrenggo,Klaten,"3,785,800",completed,w2w,245
SHP-0025,Pulo Gadung,Jakarta Timur,Cipondoh,Tangerang,"2,065,700",completed,w2w,38
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"5,025,700",completed,w2w,814
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"4,989,400",completed,w2w,814
SHP-0013,Cibinong,Bogor,Jagakarsa,Jakarta Selatan,"2,411,500",completed,w2w,44
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"4,908,500",completed,w2w,814
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,078,900",completed,w2w,445
SHP-0022,Prigen,Pasuruan,Cikande,Serang,"7,237,600",completed,w2w,877
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"6,844,100",completed,w2w,814
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,103,800",completed,w2w,694
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,115,400",completed,w2w,694
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"4,906,000",completed,w2w,814
SHP-0003,Bangil,Pasuruan,Klari,Karawang,"6,914,100",completed,gt,752
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,059,000",completed,w2w,445
SHP-0044,Balaraja,Tangerang,Mayong,Jepara,"5,676,000",completed,w2w,549
SHP-0022,Prigen,Pasuruan,Penjaringan,Jakarta Utara,"6,936,300",completed,w2w,828
SHP-0038,Peterongan,Jombang,Manisrenggo,Klaten,"3,808,900",completed,w2w,245
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"6,167,900",completed,w2w,814
SHP-0012,Jombang,Jombang,Pati,Pati,"3,918,500",completed,w2w,259
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"6,162,400",completed,w2w,814
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"4,924,900",completed,w2w,814
SHP-0014,Pulo Gadung,Jakarta Timur,Rancaekek,Bandung,"2,892,800",completed,w2w,172.24
SHP-0018,Pandaan,Pasuruan,Gunung Putri,Bogor,"6,747,000",completed,w2w,802
SHP-0017,Cakung,Jakarta Timur,Batununggal,Bandung,"3,214,500",completed,w2w,144
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"7,277,200",completed,w2w,814
SHP-0026,Batujajar,Bandung Barat,Beji,Pasuruan,"7,163,800",completed,w2w,794
SHP-0026,Curug,Tangerang,Waru,Sidoarjo,"7,262,800",completed,w2w,809
SHP-0013,Cibinong,Bogor,Jagakarsa,Jakarta Selatan,"2,430,100",completed,w2w,44
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,045,800",completed,w2w,445
SHP-0022,Prigen,Pasuruan,Babakan Ciparay,Bandung,"6,828,800",completed,w2w,812
SHP-0020,Kalideres,Jakarta Barat,Ngoro,Mojokerto,"6,673,100",completed,w2w,789
SHP-0012,Kalasan,Sleman,Driyorejo,Gresik,"4,166,900",completed,w2w,296
SHP-0006,Cikarang Barat,Bekasi,Pademangan,Jakarta Utara,"2,477,100",completed,mt,48
SHP-0006,Cikarang Barat,Bekasi,Sukaraja,Bogor,"2,688,000",completed,mt,71
SHP-0006,Cikarang Barat,Bekasi,Curug,Tangerang,"2,284,400",completed,mt,71
SHP-0019,Medan Satria,Bekasi,Medan Satria,Bekasi,"447,300",completed,w2w,0
SHP-0006,Cikarang Barat,Bekasi,Ciracas,Jakarta Timur,"1,919,400",completed,mt,35
SHP-0006,Cikarang Barat,Bekasi,Pademangan,Jakarta Utara,"2,470,700",completed,mt,48
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"7,058,700",completed,w2w,777
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,743,000",completed,w2w,76
SHP-0018,Pandaan,Pasuruan,Gunung Putri,Bogor,"7,186,800",completed,w2w,802
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,211,300",completed,w2w,694
SHP-0008,Cikarang Utara,Bekasi,Manyar,Gresik,"6,594,200",completed,w2w,773
SHP-0008,Manyar,Gresik,Cikarang Utara,Bekasi,"7,047,100",completed,w2w,777
SHP-0021,Polanharjo,Klaten,Tanjung Priok,Jakarta Utara,"5,559,300",completed,w2w,528
SHP-0003,Kalideres,Jakarta Barat,Ngaliyan,Semarang,"4,336,300",completed,gt,452
SHP-0006,Cikarang Barat,Bekasi,Cikarang Selatan,Bekasi,"711,600",completed,mt,13
SHP-0021,Polanharjo,Klaten,Tanjung Priok,Jakarta Utara,"5,557,800",completed,w2w,528
SHP-0019,Curug,Tangerang,Medan Satria,Bekasi,"2,654,900",completed,w2w,67
SHP-0006,Cikarang Barat,Bekasi,Bungursari,Purwakarta,"2,175,500",completed,mt,55
SHP-0033,Demak,Demak,Wonokromo,Surabaya,"4,161,400",completed,w2w,368.44
SHP-0009,Ngadirojo,Wonogiri,Gunung Sindur,Bogor,"5,672,200",completed,w2w,621.593
SHP-0006,Cikarang Barat,Bekasi,Cikarang Barat,Bekasi,"415,000",completed,mt,0
SHP-0009,Ngadirojo,Wonogiri,Gunung Sindur,Bogor,"6,116,000",completed,w2w,621.593
SHP-0006,Cikarang Barat,Bekasi,Tangerang,Tangerang,"2,654,800",completed,mt,64
SHP-0006,Cikarang Barat,Bekasi,Cikarang Utara,Bekasi,"789,000",completed,mt,17
SHP-0021,Polanharjo,Klaten,Tanjung Priok,Jakarta Utara,"5,552,900",completed,w2w,528
SHP-0033,Demak,Demak,Wonokromo,Surabaya,"4,612,900",completed,w2w,368.44
SHP-0021,Polanharjo,Klaten,Tanjung Priok,Jakarta Utara,"4,707,700",completed,w2w,528
SHP-0029,Asemrowo,Surabaya,Duduk Sampeyan,Gresik,"1,091,500",completed,mt,26
SHP-0060,Caringin,Bogor,Widasari,Indramayu,"3,309,400",completed,w2w,252
SHP-0013,Cibinong,Bogor,Pademangan,Jakarta Utara,"2,610,500",completed,w2w,60
SHP-0013,Cibinong,Bogor,Tambora,Jakarta Barat,"2,229,800",completed,w2w,60.352
SHP-0013,Cibinong,Bogor,Tambora,Jakarta Barat,"2,065,300",completed,w2w,60.352
SHP-0025,Rungkut,Surabaya,Banjaran,Bandung,"7,136,600",completed,w2w,789
SHP-0012,Driyorejo,Gresik,Cipondoh,Tangerang,"7,064,100",completed,w2w,779
SHP-0005,Kelapa Gading,Jakarta Utara,Buduran,Sidoarjo,"7,126,500",completed,w2w,787
SHP-0063,Tarumajaya,Bekasi,Krian,Sidoarjo,"6,547,400",completed,w2w,766
SHP-0031,Babakan Madang,Bogor,Krembangan,Surabaya,"7,296,500",completed,w2w,818
SHP-0022,Cikande,Serang,Pondok Aren,Tangerang Selatan,"2,008,200",completed,gt,55
SHP-0022,Cikande,Serang,Rawalumbu,Bekasi,"2,502,200",completed,gt,91
SHP-0031,Babakan Madang,Bogor,Gununganyar,Surabaya,"7,255,600",completed,w2w,814
SHP-0031,Babakan Madang,Bogor,Krembangan,Surabaya,"7,309,300",completed,w2w,818
SHP-0002,Ciawi,Bogor,Pandaan,Pasuruan,"7,544,300",completed,w2w,848.499
SHP-0018,Pandaan,Pasuruan,Gunung Putri,Bogor,"7,197,200",completed,w2w,802
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,100,400",completed,w2w,694
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"4,920,200",completed,w2w,814
SHP-0017,Cikarang Utara,Bekasi,Gayamsari,Semarang,"4,154,800",completed,w2w,414
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,215,500",completed,w2w,694
SHP-0002,Ciawi,Bogor,Cikarang Barat,Bekasi,"2,801,700",completed,w2w,73.162
SHP-0027,Mojosari,Mojokerto,Cikarang Barat,Bekasi,"6,725,400",completed,w2w,722
SHP-0027,Mojosari,Mojokerto,Jagakarsa,Jakarta Selatan,"5,872,400",completed,w2w,757
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"5,013,000",completed,w2w,814
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"4,910,800",completed,w2w,814
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"7,274,200",completed,w2w,814
SHP-0002,Ciawi,Bogor,Pandaan,Pasuruan,"7,526,400",completed,w2w,848.499
SHP-0022,Cikande,Serang,Karawaci,Tangerang,"1,992,800",completed,gt,42
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,190,500",completed,w2w,694
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"7,285,200",completed,w2w,814
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,052,700",completed,w2w,445
SHP-0038,Peterongan,Jombang,Batuceper,Tangerang,"6,341,600",completed,w2w,735
SHP-0002,Ciawi,Bogor,Cikarang Barat,Bekasi,"2,809,700",completed,w2w,73.162
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,192,800",completed,w2w,694
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,737,300",completed,w2w,76
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"4,287,500",completed,w2w,445
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,775,500",completed,w2w,76
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,066,700",completed,w2w,445
SHP-0002,Ciawi,Bogor,Pandaan,Pasuruan,"7,536,900",completed,w2w,848.499
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,505,500",completed,w2w,694
SHP-0002,Ciawi,Bogor,Pandaan,Pasuruan,"7,528,500",completed,w2w,848.499
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,042,500",completed,w2w,445
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,049,000",completed,w2w,445
SHP-0012,Pati,Pati,Kemang,Bogor,"5,769,900",completed,w2w,564
SHP-0044,Balaraja,Tangerang,Mayong,Jepara,"5,254,500",completed,w2w,549
SHP-0060,Caringin,Bogor,Tenggilis Mejoyo,Surabaya,"7,308,400",completed,w2w,818
SHP-0060,Caringin,Bogor,Blimbing,Malang,"7,325,700",completed,w2w,891
SHP-0021,Polanharjo,Klaten,Tanjung Priok,Jakarta Utara,"5,572,500",completed,w2w,528
SHP-0009,Ngaliyan,Semarang,Karawaci,Tangerang,"5,128,300",completed,w2w,458
SHP-0021,Polanharjo,Klaten,Tanjung Priok,Jakarta Utara,"4,732,200",completed,w2w,528
SHP-0021,Polanharjo,Klaten,Tanjung Priok,Jakarta Utara,"5,550,400",completed,w2w,528
SHP-0009,Ngaliyan,Semarang,Karawaci,Tangerang,"5,120,100",completed,w2w,458
SHP-0009,Ngemplak,Boyolali,Cipondoh,Tangerang,"5,693,800",completed,w2w,545.279
SHP-0038,Pandaan,Pasuruan,Magelang Selatan,Magelang,"3,926,200",completed,w2w,372
SHP-0038,Pandaan,Pasuruan,Ngawen,Klaten,"3,673,700",completed,w2w,319.047
SHP-0003,Klari,Karawang,Cengkareng,Jakarta Barat,"2,867,400",completed,gt,93
SHP-0015,Kebomas,Gresik,Pedurungan,Semarang,"4,917,800",completed,w2w,362.813
SHP-0002,Cimanggung,Sumedang,Bawen,Semarang,"4,745,500",completed,w2w,390
SHP-0003,Klari,Karawang,Ciracas,Jakarta Timur,"2,695,500",completed,gt,72
SHP-0015,Kebomas,Gresik,Gedong Tengen,Yogyakarta,"4,714,800",completed,w2w,336.908
SHP-0015,Kebomas,Gresik,Pedurungan,Semarang,"4,909,300",completed,w2w,362.813
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,771,900",completed,w2w,76
SHP-0023,Klari,Karawang,Taman,Sidoarjo,"6,666,300",completed,gt,715
SHP-0003,Kalideres,Jakarta Barat,Rawalumbu,Bekasi,"2,518,400",completed,gt,51
SHP-0023,Klari,Karawang,Karangploso,Malang,"7,147,600",completed,gt,795
SHP-0023,Klari,Karawang,Kramat,Tegal,"3,841,600",completed,gt,243
SHP-0007,Margorejo,Pati,Rangkasbitung,Lebak,"6,019,200",completed,w2w,605.833
SHP-0063,Tarumajaya,Bekasi,Ngaliyan,Semarang,"4,987,900",completed,w2w,436
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,098,300",completed,w2w,694
SHP-0038,Peterongan,Jombang,Ujung Berung,Bandung,"6,723,300",completed,w2w,723.555
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"4,792,300",completed,w2w,694
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,496,300",completed,w2w,694
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,128,200",completed,w2w,694
SHP-0038,Peterongan,Jombang,Bogor Utara,Bogor,"6,809,900",completed,w2w,740
SHP-0009,Driyorejo,Gresik,Benda,Tangerang,"7,099,300",completed,w2w,788
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,107,100",completed,w2w,694
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,104,800",completed,w2w,694
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,122,000",completed,w2w,694
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,507,300",completed,w2w,694
SHP-0003,Klari,Karawang,Kalideres,Jakarta Barat,"2,512,200",completed,gt,103
SHP-0003,Klari,Karawang,Jaten,Karanganyar,"4,513,100",completed,gt,484
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,774,300",completed,w2w,76
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,744,200",completed,w2w,76
SHP-0060,Batuceper,Tangerang,Jatiwangi,Majalengka,"3,706,100",completed,w2w,222
SHP-0038,Peterongan,Jombang,Batuceper,Tangerang,"6,386,100",completed,w2w,735
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,515,100",completed,w2w,76
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,758,400",completed,w2w,76
SHP-0003,Klari,Karawang,Gununganyar,Surabaya,"6,704,200",completed,w2w,719
SHP-0003,Klari,Karawang,Gununganyar,Surabaya,"5,672,500",completed,w2w,719
SHP-0003,Klari,Karawang,Gununganyar,Surabaya,"5,673,200",completed,w2w,719
SHP-0003,Klari,Karawang,Gununganyar,Surabaya,"6,719,900",completed,w2w,719
SHP-0003,Klari,Karawang,Gununganyar,Surabaya,"5,682,200",completed,w2w,719
SHP-0032,Pagedangan,Tangerang,Pandaan,Pasuruan,"7,030,100",completed,w2w,847
SHP-0032,Pagedangan,Tangerang,Pandaan,Pasuruan,"7,047,400",completed,w2w,847
SHP-0003,Klari,Karawang,Pagedangan,Tangerang,"2,393,800",completed,gt,108
SHP-0003,Klari,Karawang,Tanjung Priok,Jakarta Utara,"2,358,900",completed,gt,82
SHP-0028,Cilegon,Cilegon,Cikarang Utara,Bekasi,"3,236,900",completed,mt,144
SHP-0003,Klari,Karawang,Rawalumbu,Bekasi,"2,552,300",completed,gt,53
SHP-0003,Klari,Karawang,Cimahi Selatan,Cimahi,"2,779,600",completed,gt,81
SHP-0003,Klari,Karawang,Cakung,Jakarta Timur,"2,661,800",completed,gt,67
SHP-0009,Mijen,Semarang,Krembangan,Surabaya,"4,486,800",completed,w2w,350.395
SHP-0018,Polanharjo,Klaten,Balaraja,Tangerang,"5,804,300",completed,w2w,567.302
SHP-0018,Polanharjo,Klaten,Balaraja,Tangerang,"5,789,100",completed,w2w,567.302
SHP-0046,Tugu,Semarang,Gubeng,Surabaya,"4,553,100",completed,w2w,357.807
SHP-0030,Margorejo,Pati,Dayeuhkolot,Bandung,"5,445,800",completed,w2w,517
SHP-0021,Polanharjo,Klaten,Tanjung Priok,Jakarta Utara,"5,537,700",completed,w2w,528
SHP-0018,Polanharjo,Klaten,Balaraja,Tangerang,"5,790,000",completed,w2w,567.302
SHP-0007,Margorejo,Pati,Widasari,Indramayu,"4,076,600",completed,w2w,354
SHP-0021,Polanharjo,Klaten,Bekasi Timur,Bekasi,"5,386,300",completed,w2w,499.357
SHP-0017,Rawalumbu,Bekasi,Cikarang Utara,Bekasi,"1,258,700",completed,w2w,25
SHP-0017,Cikupa,Tangerang,Buahbatu (Margacinta),Bandung,"3,546,300",completed,w2w,194
SHP-0023,Klari,Karawang,Waru,Sidoarjo,"6,239,900",completed,gt,714
SHP-0026,Curug,Tangerang,Waru,Sidoarjo,"6,786,600",completed,w2w,809
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,055,800",completed,w2w,445
SHP-0065,Tarumajaya,Bekasi,Tandes,Surabaya,"6,705,000",completed,w2w,790
SHP-0013,Cibinong,Bogor,Tanjung Priok,Jakarta Utara,"2,057,700",completed,w2w,56
SHP-0023,Klari,Karawang,Karangploso,Malang,"6,720,200",completed,gt,795
SHP-0019,Curug,Tangerang,Medan Satria,Bekasi,"2,660,700",completed,w2w,67
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,070,700",completed,w2w,445
SHP-0017,Rawalumbu,Bekasi,Cikarang Utara,Bekasi,"1,266,200",completed,w2w,25
SHP-0016,Serang,Serang,Bagor,Nganjuk,"6,975,800",completed,w2w,762.44
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"4,286,800",completed,w2w,445
SHP-0044,Balaraja,Tangerang,Mayong,Jepara,"5,683,700",completed,w2w,549
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,742,000",completed,w2w,76
SHP-0009,Ngadirojo,Wonogiri,Pasar Kemis,Tangerang,"5,245,400",completed,w2w,630.342
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,773,400",completed,w2w,76
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,757,500",completed,w2w,76
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,126,700",completed,w2w,694
SHP-0006,Pagedangan,Tangerang,Cikarang Barat,Bekasi,"1,361,500",completed,mt,72
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,109,300",completed,w2w,694
SHP-0025,Rungkut,Surabaya,Banjaran,Bandung,"7,123,400",completed,w2w,789
SHP-0025,Rungkut,Surabaya,Banjaran,Bandung,"7,124,500",completed,w2w,789
SHP-0022,Prigen,Pasuruan,Karawaci,Tangerang,"7,438,900",completed,w2w,845
SHP-0003,Gununganyar,Surabaya,Kaliwates,Jember,"3,549,700",completed,gt,195
SHP-0006,Cikarang Barat,Bekasi,Parung,Bogor,"2,624,100",completed,mt,64
SHP-0013,Cibinong,Bogor,Jagakarsa,Jakarta Selatan,"2,401,900",completed,w2w,44
SHP-0002,Blimbing,Malang,Cimanggung,Sumedang,"6,405,300",completed,w2w,745
SHP-0022,Prigen,Pasuruan,Cikande,Serang,"7,660,400",completed,w2w,877
SHP-0006,Cikarang Barat,Bekasi,Tigaraksa,Tangerang,"2,840,500",completed,mt,87
SHP-0006,Cikarang Barat,Bekasi,Jatiuwung,Tangerang,"2,340,200",completed,mt,76
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"7,253,000",completed,w2w,814
SHP-0006,Cikarang Barat,Bekasi,Pagedangan,Tangerang,"2,255,800",completed,mt,70
SHP-0002,Blimbing,Malang,Cikarang Barat,Bekasi,"7,261,000",completed,w2w,814
SHP-0022,Prigen,Pasuruan,Semarang Barat,Semarang,"4,842,500",completed,w2w,390
SHP-0006,Cikarang Barat,Bekasi,Bojongsari,Depok,"2,571,000",completed,mt,59
SHP-0006,Cikarang Barat,Bekasi,Cibinong,Bogor,"2,632,400",completed,mt,64
SHP-0009,Ngaliyan,Semarang,Karawaci,Tangerang,"4,343,800",completed,w2w,458
SHP-0023,Klari,Karawang,Taman,Sidoarjo,"5,685,900",completed,gt,715
SHP-0009,Driyorejo,Gresik,Benda,Tangerang,"6,059,300",completed,w2w,788
SHP-0003,Kalideres,Jakarta Barat,Jaten,Karanganyar,"5,811,600",completed,gt,569
SHP-0019,Medan Satria,Bekasi,Medan Satria,Bekasi,"432,600",completed,w2w,0
SHP-0033,Demak,Demak,Cikampek,Karawang,"4,761,200",completed,w2w,398.507
SHP-0038,Peterongan,Jombang,Ujung Berung,Bandung,"6,707,700",completed,w2w,723.555
SHP-0003,Klari,Karawang,Gununganyar,Surabaya,"6,691,800",completed,w2w,719
SHP-0060,Caringin,Bogor,Jatisari,Karawang,"3,164,900",completed,w2w,138.524
SHP-0006,Cikarang Barat,Bekasi,Pagedangan,Tangerang,"2,703,700",completed,mt,70
SHP-0006,Cikarang Barat,Bekasi,Bekasi Barat,Bekasi,"1,209,500",completed,mt,22
SHP-0006,Cikarang Barat,Bekasi,Bekasi Barat,Bekasi,"1,234,300",completed,mt,22
SHP-0006,Cikarang Barat,Bekasi,Kemayoran,Jakarta Pusat,"2,298,000",completed,mt,42.521
SHP-0060,Caringin,Bogor,Buduran,Sidoarjo,"7,348,700",completed,w2w,824.186
SHP-0003,Klari,Karawang,Gununganyar,Surabaya,"6,682,900",completed,w2w,719
SHP-0003,Klari,Karawang,Gununganyar,Surabaya,"5,651,900",completed,w2w,719
SHP-0060,Caringin,Bogor,Mojoroto,Kediri,"6,439,600",completed,w2w,745.683
SHP-0003,Klari,Karawang,Gununganyar,Surabaya,"6,277,400",completed,w2w,719
SHP-0022,Cikande,Serang,Tarumajaya,Bekasi,"2,899,000",completed,gt,94
SHP-0022,Cikande,Serang,Rawalumbu,Bekasi,"2,858,500",completed,gt,91
SHP-0006,Cikarang Barat,Bekasi,Kembangan,Jakarta Barat,"2,509,700",completed,mt,48
SHP-0006,Cikarang Barat,Bekasi,Kemayoran,Jakarta Pusat,"2,330,300",completed,mt,42.521
SHP-0006,Cikarang Barat,Bekasi,Cikarang Selatan,Bekasi,"933,700",completed,mt,13
SHP-0012,Ciawi,Bogor,Rancaekek,Bandung,"3,551,700",completed,w2w,209
SHP-0006,Cikarang Barat,Bekasi,Tigaraksa,Tangerang,"2,401,300",completed,mt,87
SHP-0006,Cikarang Barat,Bekasi,Karawang Barat,Karawang,"1,911,800",completed,mt,35
SHP-0026,Batujajar,Bandung Barat,Beji,Pasuruan,"7,165,500",completed,w2w,794
SHP-0038,Pandaan,Pasuruan,Purwokerto Barat,Banyumas,"6,772,500",completed,w2w,578.413
SHP-0038,Pandaan,Pasuruan,Purworejo,Purworejo,"3,727,600",completed,w2w,414
SHP-0009,Ngadirojo,Wonogiri,Cipondoh,Tangerang,"6,048,800",completed,w2w,606.209
SHP-0060,Caringin,Bogor,Blimbing,Malang,"7,318,500",completed,w2w,891
SHP-0009,Ngadirojo,Wonogiri,Pasar Kemis,Tangerang,"3,102,700",completed,w2w,630.342
SHP-0060,Caringin,Bogor,Pandaan,Pasuruan,"7,514,200",completed,w2w,855
SHP-0029,Asemrowo,Surabaya,Duduk Sampeyan,Gresik,"1,086,500",completed,mt,26
SHP-0009,Ngadirojo,Wonogiri,Pasar Kemis,Tangerang,"6,183,600",completed,w2w,630.342
SHP-0013,Cibinong,Bogor,Tigaraksa,Tangerang,"2,922,200",completed,mt,99
SHP-0013,Cibinong,Bogor,Pademangan,Jakarta Utara,"2,575,400",completed,w2w,60
SHP-0032,Pagedangan,Tangerang,Pandaan,Pasuruan,"7,018,300",completed,w2w,847
SHP-0032,Pagedangan,Tangerang,Pandaan,Pasuruan,"7,052,300",completed,w2w,847
SHP-0007,Margorejo,Pati,Leuwiliang,Bogor,"4,934,700",completed,w2w,569
SHP-0003,Gununganyar,Surabaya,Sidoarjo,Sidoarjo,"1,411,800",completed,gt,26
SHP-0022,Prigen,Pasuruan,Penjaringan,Jakarta Utara,"6,929,900",completed,w2w,828
SHP-0018,Polanharjo,Klaten,Balaraja,Tangerang,"5,787,100",completed,w2w,567.302
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,109,200",completed,w2w,694
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,760,700",completed,w2w,76
SHP-0003,Klari,Karawang,Buahbatu (Margacinta),Bandung,"2,883,400",completed,gt,96
SHP-0018,Polanharjo,Klaten,Balaraja,Tangerang,"5,782,500",completed,w2w,567.302
SHP-0015,Kebomas,Gresik,Sumobito,Jombang,"2,888,900",completed,w2w,80.86
SHP-0003,Klari,Karawang,Magelang Selatan,Magelang,"4,323,100",completed,gt,451
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"4,993,000",completed,w2w,694
SHP-0003,Gununganyar,Surabaya,Bangkalan,Bangkalan,"2,439,300",completed,gt,44
SHP-0003,Klari,Karawang,Cakung,Jakarta Timur,"1,887,350",completed,gt,67
SHP-0063,Tarumajaya,Bekasi,Ngaliyan,Semarang,"4,249,300",completed,w2w,436
SHP-0038,Peterongan,Jombang,Plered,Cirebon,"5,469,400",completed,w2w,517.137
SHP-0038,Peterongan,Jombang,Ujung Berung,Bandung,"6,730,300",completed,w2w,723.555
SHP-0044,Balaraja,Tangerang,Gempol,Pasuruan,"7,484,200",completed,w2w,846
SHP-0016,Cilincing,Jakarta Utara,Pabean Cantikan,Surabaya,"7,102,600",completed,w2w,786.928
SHP-0022,Prigen,Pasuruan,Karawaci,Tangerang,"7,447,400",completed,w2w,845
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,106,000",completed,w2w,694
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,065,400",completed,w2w,445
SHP-0015,Kebomas,Gresik,Banyuwangi,Banyuwangi,"6,002,000",completed,w2w,319.012
SHP-0038,Pandaan,Pasuruan,Sokaraja,Banyumas,"5,815,700",completed,w2w,574
SHP-0002,Gresik,Gresik,Pandaan,Pasuruan,"1,764,200",completed,w2w,76
SHP-0003,Klari,Karawang,Rawalumbu,Bekasi,"1,509,000",completed,gt,53
SHP-0014,Pulo Gadung,Jakarta Timur,Karawang Barat,Karawang,"2,139,800",completed,w2w,65
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"5,078,200",completed,w2w,445
SHP-0044,Balaraja,Tangerang,Ngoro,Mojokerto,"7,253,400",completed,w2w,812
SHP-0021,Polanharjo,Klaten,Cimanggis,Depok,"4,734,500",completed,w2w,529.653
SHP-0051,Telukjambe Timur,Karawang,Taman,Sidoarjo,"5,704,200",completed,w2w,724
SHP-0012,Driyorejo,Gresik,Cibitung,Bekasi,"6,816,000",completed,w2w,737
SHP-0002,Gresik,Gresik,Cimanggung,Sumedang,"5,000,800",completed,w2w,694
SHP-0002,Cikarang Barat,Bekasi,Bawen,Semarang,"4,291,900",completed,w2w,445
SHP-0017,Cikupa,Tangerang,Depok,Sleman,"5,960,800",completed,w2w,597
SHP-0026,Karawaci,Tangerang,Plemahan,Kediri,"6,852,300",completed,w2w,747
SHP-0003,Klari,Karawang,Sukabumi,Sukabumi,"3,292,500",completed,gt,156
SHP-0044,Balaraja,Tangerang,Gempol,Pasuruan,"7,479,900",completed,w2w,846
